RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,Hb,id,Husr,deltaH,L,D,the,phi,RSP
-81,-11,-69,2.1,1650,751630,31,0,24.828748,102.846788,1998,615,1977,21,235.05,235.99,288.7,-5.11,3.4
-87,-9,-79,1.7,1506,751630,12,0,24.826948,102.848972,1998,616,1962,36,117.64,123.03,179.78,-16.95,3.4
-87,-9,-79,1.7,1506,751630,12,0,24.827023,102.848957,1998,617,1962,36,109.34,115.11,180.64,-18.16,3.4
-90,-13,-79,1.8,1506,751630,12,0,24.827057,102.84895,1998,618,1962,36,105.58,111.55,181.08,-18.76,3.4
-86,-9,-77,3.5,1506,751630,12,0,24.82709,102.848948,1998,619,1967,31,101.93,106.54,181.25,-16.86,3.4
-80,-7,-77,2,1506,751630,12,0,24.82715,102.848857,1998,620,1966,32,95.92,101.12,187.35,-18.38,3.4
-80,-7,-77,2,1506,751630,12,0,24.827162,102.848772,1998,621,1966,32,96,101.19,193.01,-18.37,3.4
-90,-11,-77,1.7,1506,751630,12,0,24.827162,102.848772,1998,622,1966,32,96,101.19,193.01,-18.37,3.4
-90,-11,-77,1.7,1506,751630,12,0,24.827157,102.8487,1998,623,1966,32,98.29,103.37,197.44,-17.98,3.4
-90,-12,-71,1.7,1650,751630,31,0,24.828285,102.847508,1998,624,1975,23,150.7,152.45,280.67,-8.69,3.4
-89,-13,-71,1.8,1650,751630,31,0,24.828247,102.847513,1998,625,1975,23,149.41,151.17,279.25,-8.76,3.4
-89,-13,-71,1.8,1650,751630,31,0,24.828242,102.847497,1998,626,1975,23,150.91,152.65,278.96,-8.68,3.4
-89,-13,-77,1.8,1650,751630,31,0,24.828242,102.847497,1998,627,1975,23,150.91,152.65,278.96,-8.68,3.4
-89,-13,-77,1.8,1650,751630,31,0,24.828227,102.847492,1998,628,1975,23,151.13,152.87,278.36,-8.67,3.4
-88,-10,-77,1.7,1650,751630,31,0,24.828218,102.8475,1998,629,1975,23,150.18,151.93,278.06,-8.72,3.4
-88,-10,-77,1.7,1650,751630,31,0,24.828208,102.84752,1998,630,1975,23,148.01,149.79,277.79,-8.85,3.4
-79,-8,-77,2.1,1650,751630,31,0,24.828213,102.847537,1998,631,1975,23,146.4,148.2,278.07,-8.94,3.4
-79,-8,-77,2.1,1650,751630,31,0,24.828228,102.847557,1998,632,1975,23,144.67,146.49,278.78,-9.05,3.4
-83,-9,-77,2,1650,751630,31,0,24.828248,102.847595,1998,633,1975,23,141.28,143.14,279.83,-9.26,3.4
-83,-9,-77,2,1650,751630,31,0,24.828258,102.847617,1998,634,1975,23,139.31,141.2,280.4,-9.39,3.4
-84,-9,-75,1.9,1650,751630,31,0,24.828275,102.84764,1998,635,1975,23,137.42,139.33,281.29,-9.52,3.4
-84,-9,-75,1.9,1650,751630,31,0,24.828308,102.847708,1998,636,1975,23,131.58,133.58,283.31,-9.93,3.4
-84,-10,-75,2,1650,751630,31,0,24.828312,102.847737,1998,637,1975,23,128.86,130.9,283.78,-10.13,3.4
-84,-10,-75,2,1650,751630,31,0,24.828308,102.847765,1998,638,1975,23,126.01,128.09,283.91,-10.36,3.4
-79,-9,-75,2.1,1650,751630,31,0,24.828303,102.847813,1998,639,1975,23,121.19,123.35,284.23,-10.76,3.4
-79,-9,-75,2.1,1650,751630,31,0,24.828295,102.847883,1998,640,1975,23,114.14,116.43,284.72,-11.41,3.4
-86,-10,-75,1.9,1650,751630,31,0,24.828292,102.847923,1998,641,1975,23,110.16,112.54,285.1,-11.81,3.4
-86,-10,-75,1.9,1650,751630,31,0,24.828292,102.847962,1998,642,1975,23,106.39,108.85,285.66,-12.21,3.4
-86,-11,-75,1.9,1650,751630,31,0,24.828288,102.848007,1998,643,1975,23,101.91,104.47,286.13,-12.73,3.4
-86,-11,-75,1.9,1650,751630,31,0,24.828278,102.848047,1998,644,1975,23,97.72,100.39,286.22,-13.26,3.4
-90,-11,-75,1.7,1650,751630,31,0,24.828263,102.84808,1998,645,1975,23,94.04,96.81,285.9,-13.76,3.4
-90,-11,-75,1.7,1650,751630,31,0,24.828252,102.84811,1998,646,1975,23,90.78,93.65,285.75,-14.23,3.4
-87,-10,-75,1.8,1650,751630,31,0,24.828238,102.848128,1998,647,1975,23,88.59,91.53,285.19,-14.57,3.4
-87,-10,-75,1.8,1650,751630,31,0,24.828215,102.848138,1998,648,1975,23,86.92,89.91,283.87,-14.84,3.4
-86,-10,-75,1.8,1650,751630,31,0,24.828215,102.848138,1998,649,1975,23,86.92,89.91,283.87,-14.84,3.4
-86,-10,-75,1.8,1650,751630,31,0,24.828202,102.848148,1998,650,1975,23,85.58,88.62,283.18,-15.06,3.4
-85,-13,-75,5.5,1650,751630,31,0,24.828195,102.848165,1998,651,1975,23,83.72,86.82,282.97,-15.38,3.4
-85,-13,-75,5.5,1650,751630,31,0,24.82819,102.848177,1998,652,1975,23,82.41,85.56,282.82,-15.61,3.4
-81,-8,-75,2,1650,751630,21,0,24.828195,102.848192,1998,653,1975,23,81.08,84.28,283.41,-15.86,3.4
-81,-8,-75,2,1650,751630,21,0,24.828195,102.848203,1998,654,1975,23,80,83.24,283.59,-16.06,3.4
-85,-10,-75,1.9,1650,751630,21,0,24.828198,102.848218,1998,655,1975,23,78.63,81.92,284.07,-16.33,3.4
-85,-10,-75,1.9,1650,751630,21,0,24.828188,102.848223,1998,656,1975,23,77.85,81.18,283.44,-16.48,3.4
-84,-9,-75,1.9,1650,751630,21,0,24.828168,102.848232,1998,657,1975,23,76.43,79.82,282.12,-16.77,3.4
-84,-9,-75,1.9,1650,751630,21,0,24.828095,102.848283,1998,658,1972,26,69.88,74.56,277.07,-20.44,3.4
-86,-11,-75,1.9,1650,751630,21,0,24.828057,102.848303,1998,659,1972,26,67.43,72.27,274.04,-21.12,3.4
-85,-11,-75,6.5,1650,751630,21,0,24.828027,102.848312,1998,660,1972,26,66.34,71.25,271.48,-21.43,3.4
-84,-11,-75,2,1650,751630,21,0,24.828,102.848318,1998,661,1972,26,65.72,70.68,269.12,-21.62,3.4
-84,-11,-75,2,1650,751630,21,0,24.827957,102.848353,1998,662,1973,25,62.45,67.27,265.07,-21.85,3.4
-82,-10,-75,2,1650,751630,21,0,24.827928,102.848362,1998,663,1973,25,61.93,66.79,262.29,-22.01,3.4
-82,-10,-75,2,1650,751630,21,0,24.82791,102.848377,1998,664,1973,25,60.76,65.7,260.4,-22.39,3.4
-80,-9,-75,2.1,1650,751630,21,0,24.82787,102.848393,1998,665,1973,25,60.16,65.15,256.32,-22.59,3.4
-81,-10,-73,10.7,1650,751630,21,0,24.827838,102.84839,1998,666,1970,28,61.46,67.54,253.43,-24.52,3.4
-76,-8,-73,2.2,1650,751630,21,0,24.827822,102.848368,1998,667,1970,28,64.13,69.98,252.6,-23.61,3.4
-71,-7,-73,2.4,1650,751630,21,0,24.827792,102.848312,1998,668,1970,28,70.57,75.92,251.62,-21.66,3.4
-81,-10,-73,2,1650,751630,21,0,24.827728,102.848233,1998,669,1970,28,80.6,85.33,249.01,-19.17,3.4
-82,-9,-73,2,1650,751630,31,0,24.82758,102.848177,1998,670,1967,31,93.07,98.1,241.47,-18.43,3.4
-80,-9,-73,2.1,1650,751630,31,0,24.827487,102.848158,1998,671,1967,31,100.3,104.98,237.15,-17.17,3.4
-82,-12,-73,2.1,1650,751630,31,0,24.827375,102.848177,1998,672,1967,31,106.5,110.92,231.24,-16.22,3.4
-80,-9,-75,2.1,1650,751630,31,0,24.827218,102.848738,1998,673,1966,32,90.76,96.24,196.19,-19.36,3.4
-80,-13,-69,7.7,1650,751630,31,0,24.827243,102.848745,1998,674,1966,32,87.9,93.54,196.21,-19.94,3.4
-80,-12,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,675,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,676,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,677,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,678,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-12,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,679,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.3,1650,751630,31,0,24.827243,102.848745,1998,680,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-12,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,681,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,682,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,683,1966,32,87.9,93.54,196.21,-19.94,3.4
-80,-14,-69,3.7,1650,751630,31,0,24.827243,102.848745,1998,684,1966,32,87.9,93.54,196.21,-19.94,3.4
-81,-13,-69,2.2,1650,751630,31,0,24.827243,102.848745,1998,685,1966,32,87.9,93.54,196.21,-19.94,3.4
-84,-13,-69,2.1,1650,751630,31,0,24.827243,102.848745,1998,686,1966,32,87.9,93.54,196.21,-19.94,3.4
-80,-11,-71,2.2,1650,751630,11,0,24.827243,102.848745,1998,687,1966,32,87.9,93.54,196.21,-19.94,3.4
-88,-11,-69,1.8,1506,751630,12,0,24.830595,102.850163,1998,688,1993,5,310.78,310.82,24.81,-0.92,3.4
-88,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,689,1993,5,308.69,308.73,25.07,-0.93,3.4
-88,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,690,1993,5,308.69,308.73,25.07,-0.93,3.4
-88,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,691,1993,5,308.69,308.73,25.07,-0.93,3.4
-88,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,692,1993,5,308.69,308.73,25.07,-0.93,3.4
-89,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,693,1993,5,308.69,308.73,25.07,-0.93,3.4
-89,-12,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,694,1993,5,308.69,308.73,25.07,-0.93,3.4
-91,-14,-77,1.8,1506,751630,12,0,24.830573,102.850167,1998,695,1993,5,308.69,308.73,25.07,-0.93,3.4
-91,-13,-71,1.7,1650,751630,21,0,24.828573,102.84853,1998,696,1977,21,76.48,79.31,322.12,-15.32,3.4
-90,-13,-79,-0.5,1650,751630,21,0,24.828548,102.84848,1998,697,1977,21,77.36,80.16,317.79,-15.16,3.4
-92,-13,-79,1.7,1650,751630,21,0,24.828515,102.848437,1998,698,1977,21,77.53,80.32,313.56,-15.14,3.4
-92,-13,-79,1.7,1650,751630,21,0,24.828482,102.848423,1998,699,1977,21,75.95,78.8,310.89,-15.44,3.4
-93,-13,-79,1.6,1650,751630,21,0,24.828482,102.848423,1998,700,1977,21,75.95,78.8,310.89,-15.44,3.4
-93,-13,-79,1.6,1650,751630,21,0,24.828445,102.848422,1998,701,1977,21,73.27,76.22,308.54,-15.98,3.4
-92,-11,-79,1.6,1650,751630,31,0,24.828422,102.848413,1998,702,1977,21,72.32,75.31,306.59,-16.18,3.4
-92,-11,-79,1.6,1650,751630,31,0,24.828402,102.848337,1998,703,1977,21,77.16,79.97,301.85,-15.22,3.4
-91,-13,-79,1.7,1650,751630,31,0,24.828398,102.848292,1998,704,1977,21,80.73,83.42,299.85,-14.58,3.4
-89,-13,-77,6.5,1650,751630,31,0,24.828397,102.84825,1998,705,1977,21,84.3,86.88,298.32,-13.99,3.4
-89,-13,-77,1.8,1650,751630,31,0,24.8284,102.848203,1998,706,1977,21,88.58,91.04,297.01,-13.34,3.4
-89,-13,-77,1.8,1650,751630,31,0,24.828403,102.848158,1998,707,1977,21,92.74,95.09,295.88,-12.77,3.4
-92,-13,-77,1.7,1650,751630,31,0,24.828408,102.848117,1998,708,1977,21,96.67,98.92,295.06,-12.26,3.4
-92,-13,-77,1.7,1650,751630,31,0,24.828418,102.848082,1998,709,1977,21,100.32,102.49,294.73,-11.83,3.4
-91,-12,-77,1.7,1650,751630,31,0,24.828428,102.848045,1998,710,1977,21,104.16,106.26,294.36,-11.41,3.4
-91,-12,-77,1.7,1650,751630,31,0,24.828437,102.848013,1998,711,1978,20,107.51,109.35,294.09,-10.55,3.4
-89,-11,-77,1.7,1650,751630,31,0,24.828445,102.847985,1998,712,1978,20,110.44,112.24,293.87,-10.27,3.4
-89,-11,-77,1.7,1650,751630,31,0,24.82845,102.847958,1998,713,1978,20,113.14,114.89,293.54,-10.03,3.4
-88,-10,-77,1.8,1650,751630,31,0,24.82845,102.847932,1998,714,1978,20,115.51,117.23,293.01,-9.83,3.4
-88,-10,-77,11,1650,751630,31,0,24.828455,102.847907,1998,715,1978,20,118.04,119.72,292.75,-9.62,3.4
-84,-10,-77,1.9,1650,751630,31,0,24.828465,102.847878,1998,716,1978,20,121.17,122.81,292.66,-9.38,3.4
-84,-10,-77,1.9,1650,751630,31,0,24.828473,102.84783,1998,717,1978,20,125.95,127.53,292.14,-9.03,3.4
-83,-10,-77,2,1650,751630,31,0,24.828472,102.847803,1998,718,1978,20,128.41,129.96,291.63,-8.86,3.4
-83,-10,-77,2,1650,751630,31,0,24.828475,102.847785,1998,719,1978,20,130.21,131.74,291.46,-8.74,3.4
-90,-12,-77,1.7,1650,751630,31,0,24.828485,102.847758,1998,720,1978,20,133.16,134.65,291.43,-8.55,3.4
-90,-12,-77,1.7,1650,751630,31,0,24.828485,102.847728,1998,721,1978,20,135.95,137.41,290.96,-8.38,3.4
-90,-11,-77,1.7,1650,751630,31,0,24.828483,102.8477,1998,722,1979,19,138.48,139.78,290.46,-7.82,3.4
-90,-11,-77,1.7,1650,751630,31,0,24.828478,102.847667,1998,723,1979,19,141.37,142.64,289.78,-7.66,3.4
-90,-12,-77,1.7,1650,751630,31,0,24.828478,102.847633,1998,724,1979,19,144.57,145.81,289.32,-7.49,3.4
-90,-12,-77,1.7,1650,751630,31,0,24.82848,102.847612,1998,725,1979,19,146.63,147.86,289.12,-7.39,3.4
-81,-12,-77,2.2,1650,751630,21,0,24.828532,102.847338,1998,726,1979,19,174.63,175.66,287.76,-6.22,3.4
-81,-12,-77,2.2,1650,751630,21,0,24.82854,102.84731,1998,727,1979,19,177.59,178.6,287.73,-6.11,3.4
-85,-14,-77,2.1,1650,751630,21,0,24.828547,102.847285,1998,728,1979,19,180.23,181.23,287.7,-6.02,3.4
-86,-14,-71,2,1650,751630,21,0,24.828557,102.847262,1998,729,1979,19,182.79,183.77,287.78,-5.94,3.4
-86,-14,-71,2,1650,751630,21,0,24.82856,102.847237,1998,730,1979,19,185.29,186.26,287.63,-5.86,3.4
-86,-14,-71,2,1650,751630,21,0,24.828568,102.847208,1998,731,1979,19,188.35,189.31,287.59,-5.77,3.4
-82,-13,-71,2.2,1650,751630,21,0,24.828587,102.847157,1998,732,1979,19,193.91,194.84,287.67,-5.6,3.4
-82,-13,-71,2.2,1650,751630,21,0,24.828595,102.847128,1998,733,1979,19,196.97,197.88,287.64,-5.52,3.4
-83,-10,-75,2,1650,751630,11,0,24.82636,102.849847,1998,734,1961,37,203.23,206.57,151.95,-10.29,3.4
-83,-10,-75,2,1650,751630,11,0,24.826388,102.849862,1998,735,1961,37,201.12,204.5,151.14,-10.4,3.4
-88,-14,-75,1.9,1650,751630,11,0,24.826397,102.849873,1998,736,1961,37,200.73,204.11,150.7,-10.42,3.4
-88,-14,-75,1.9,1650,751630,11,0,24.826403,102.849885,1998,737,1961,37,200.7,204.08,150.29,-10.42,3.4
-87,-13,-75,1.9,1650,751630,11,0,24.826415,102.849903,1998,738,1961,37,200.37,203.76,149.62,-10.44,3.4
-87,-13,-75,1.9,1650,751630,11,0,24.826427,102.84992,1998,739,1961,37,200.02,203.41,148.98,-10.45,3.4
-86,-15,-73,2.1,1650,751630,11,0,24.826442,102.849938,1998,740,1961,37,199.46,202.86,148.26,-10.48,3.4
-86,-15,-73,2.1,1650,751630,11,0,24.826457,102.849953,1998,741,1961,37,198.77,202.18,147.61,-10.52,3.4
-86,-13,-73,2,1650,751630,11,0,24.826465,102.849962,1998,742,1961,37,198.46,201.88,147.24,-10.54,3.4
-86,-13,-73,2,1650,751630,11,0,24.826473,102.84997,1998,743,1961,37,198.11,201.54,146.9,-10.55,3.4
-97,-9,-81,1.2,1506,751630,12,0,24.828992,102.852845,1998,744,1974,24,406.74,407.45,75.79,-3.38,3.4
-97,-9,-81,1.2,1506,751630,12,0,24.829007,102.852888,1998,745,1974,24,411.37,412.07,75.73,-3.34,3.4
-96,-15,-83,1.6,1650,751630,21,0,24.828977,102.849417,1998,746,1987,11,116.33,116.85,24.91,-5.39,3.4
-96,-15,-83,1.6,1650,751630,21,0,24.828957,102.84938,1998,747,1987,11,112.87,113.4,23.51,-5.55,3.4
-71,-12,-63,2.7,1650,751630,31,0,24.828687,102.846905,1998,748,1978,20,221.62,222.52,288.17,-5.16,3.4
-71,-12,-63,2.7,1650,751630,31,0,24.828732,102.846887,1998,749,1978,20,225.06,225.95,289.13,-5.08,3.4
-79,-10,-63,2.2,1650,751630,31,0,24.828772,102.846865,1998,750,1978,20,228.74,229.61,289.92,-5,3.4
-79,-10,-63,2.2,1650,751630,31,0,24.828808,102.846835,1998,751,1978,20,233.04,233.9,290.51,-4.91,3.4
