Longitude,Latitude,id,RSRP,L,FB,PCI,RSRQ,RSSI,RSP,D,SINR,Hb,Hm,Husr,deltaH,LOS,UCI,CCI
12.520628,55.783235,26591,-85.44,239.429249,811,65,-21.03,-60.28,18,241.11950413996792,6.95,60,1.5,41.0,19.0,False,14,14
12.520633,55.783244,26592,-85.44,238.529312,811,65,-21.03,-60.28,18,240.22589927647965,6.95,60,1.5,41.0,19.0,False,14,14
12.520638,55.783253,26593,-85.44,237.630595,811,65,-21.03,-60.28,18,239.3335531847844,6.95,60,1.5,41.0,19.0,False,14,14
12.520644,55.783262,26594,-83.72,236.686218,811,65,-19.31,-57.92,18,238.39592234588144,4.71,60,1.5,41.0,19.0,False,14,14
12.520649,55.783271,26595,-83.72,235.78989,811,65,-19.31,-57.92,18,237.50604671505124,4.71,60,1.5,41.0,19.0,False,14,14
12.520654,55.78328,26596,-83.72,234.894824,811,65,-19.31,-57.92,18,236.6174726050276,4.71,60,1.5,41.0,19.0,False,14,14
12.520659,55.783289,26597,-83.72,234.001034,811,65,-19.31,-57.92,18,235.7302142557656,4.71,60,1.5,41.0,19.0,False,14,14
12.520664,55.783299,26598,-83.72,233.035722,811,65,-19.31,-57.92,18,234.77201223327555,4.71,60,1.5,41.0,19.0,False,14,14
12.520669,55.783308,26599,-83.72,232.144731,811,65,-19.31,-57.92,18,233.8876356951396,4.71,60,1.5,40.0,20.0,False,14,14
12.520674,55.783317,26600,-83.72,231.255064,811,65,-19.31,-57.92,18,233.00462361430533,4.71,60,1.5,40.0,20.0,False,14,14
12.520679,55.783327,26601,-83.72,230.294558,811,65,-19.31,-57.92,18,232.0513594970204,4.71,60,1.5,40.0,20.0,False,14,14
12.520687,55.783343,26602,-82.72,228.761499,811,65,-19.14,-58.8,18,230.5299837867669,6.04,60,1.5,37.0,23.0,False,14,14
12.520691,55.783352,26603,-82.72,227.925154,811,65,-19.14,-58.8,18,229.7000779841481,6.04,60,1.5,37.0,23.0,False,14,14
12.520696,55.783361,26604,-82.72,227.042428,811,65,-19.14,-58.8,18,228.8241991401591,6.04,60,1.5,37.0,23.0,False,14,14
12.5207,55.783371,26605,-82.72,226.138112,811,65,-19.14,-58.8,18,227.92695255042688,6.04,60,1.5,37.0,23.0,False,14,14
12.520705,55.78338,26606,-82.72,225.258556,811,65,-19.14,-58.8,18,227.0543262111628,6.04,60,1.5,37.0,23.0,False,14,14
12.52071,55.783389,26607,-82.72,224.380455,811,65,-19.14,-58.8,18,226.18319695770293,6.04,60,1.5,37.0,23.0,False,14,14
12.520714,55.783399,26608,-82.72,223.48185,811,65,-19.14,-58.8,18,225.291782538606,6.04,60,1.5,37.0,23.0,False,14,14
12.520719,55.783408,26609,-82.72,222.607035,811,65,-19.14,-58.8,18,224.42402284847145,6.04,60,1.5,37.0,23.0,False,14,14
12.520725,55.783421,26610,-80.59,221.405594,811,65,-19.32,-54.39,18,223.2323611273528,6.53,60,1.5,37.0,23.0,False,14,14
12.52073,55.78343,26611,-80.59,220.534627,811,65,-19.32,-54.39,18,222.36854927356327,6.53,60,1.5,37.0,23.0,False,14,14
12.520735,55.783439,26612,-80.59,219.665214,811,65,-19.32,-54.39,18,221.50633454072096,6.53,60,1.5,37.0,23.0,False,14,14
12.520739,55.783448,26613,-80.59,218.846385,811,65,-19.32,-54.39,18,220.6943366458873,6.53,60,1.5,37.0,23.0,False,14,14
12.520744,55.783458,26614,-80.59,217.911398,811,65,-19.32,-54.39,18,219.76721179082747,6.53,60,1.5,37.0,23.0,False,14,14
12.520749,55.783467,26615,-80.59,217.047104,811,65,-19.32,-54.39,18,218.91024497447992,6.53,60,1.5,37.0,23.0,False,14,14
12.520753,55.783476,26616,-80.59,216.233793,811,65,-19.32,-54.39,18,218.1038817517168,6.53,60,1.5,37.0,23.0,False,14,14
12.520758,55.783486,26617,-80.59,215.304823,811,65,-19.32,-54.39,18,217.18291094619147,6.53,60,1.5,37.0,23.0,False,14,14
12.520767,55.783502,26618,-77.5,213.773393,811,65,-16.55,-54.53,18,215.6648176099488,7.94,60,1.5,37.0,23.0,False,14,14
12.520771,55.783512,26619,-77.5,212.899877,811,65,-16.55,-54.53,18,214.79899354190448,7.94,60,1.5,37.0,23.0,False,14,14
12.520776,55.783521,26620,-77.5,212.046003,811,65,-16.55,-54.53,18,213.95269895067,7.94,60,1.5,37.0,23.0,False,14,14
12.520781,55.783531,26621,-77.5,211.127108,811,65,-16.55,-54.53,18,213.0420280893976,7.94,60,1.5,37.0,23.0,False,14,14
12.520786,55.783541,26622,-77.5,210.210548,811,65,-16.55,-54.53,18,212.1337419894824,7.94,60,1.5,37.0,23.0,False,14,14
12.520791,55.783551,26623,-77.5,209.296352,811,65,-16.55,-54.53,18,211.2278697532783,7.94,60,1.5,37.0,23.0,False,14,14
12.520796,55.783561,26624,-77.5,208.384551,811,65,-16.55,-54.53,18,210.32444245848268,7.94,60,1.5,37.0,23.0,False,14,14
12.520801,55.783571,26625,-77.5,207.475179,811,65,-16.55,-54.53,18,209.4234941478201,7.94,60,1.5,37.0,23.0,False,14,14
12.520806,55.783581,26626,-69.34,206.568266,811,65,-16.5,-46.68,18,208.5250548932832,8.83,60,1.5,37.0,23.0,False,14,14
12.520811,55.783592,26627,-69.34,205.598942,811,65,-16.5,-46.68,18,207.56486926144163,8.83,60,1.5,37.0,23.0,False,14,14
12.520816,55.783601,26628,-69.34,204.76195,811,65,-16.5,-46.68,18,206.7358366800553,8.83,60,1.5,37.0,23.0,False,14,14
12.520821,55.783611,26629,-69.34,203.862613,811,65,-16.5,-46.68,18,205.8451237683025,8.83,60,1.5,35.0,25.0,False,14,14
12.520826,55.783622,26630,-69.34,202.901932,811,65,-16.5,-46.68,18,204.8937383360766,8.83,60,1.5,35.0,25.0,False,14,14
12.520831,55.783631,26631,-69.34,202.071752,811,65,-16.5,-46.68,18,204.07166132598985,8.83,60,1.5,35.0,25.0,False,14,14
12.520836,55.783641,26632,-69.34,201.180297,811,65,-16.5,-46.68,18,203.1889807568516,8.83,60,1.5,35.0,25.0,False,14,14
12.520841,55.783651,26633,-69.34,200.29154,811,65,-16.5,-46.68,18,202.3090482296123,8.83,60,1.5,35.0,25.0,False,14,14
12.520849,55.783667,26634,-72.44,198.875231,811,65,-16.18,-49.37,18,200.90696231167144,11.57,60,1.5,35.0,25.0,False,14,14
12.520854,55.783677,26635,-72.44,197.993659,811,65,-16.18,-49.37,18,200.0343445616484,11.57,60,1.5,35.0,25.0,False,14,14
12.520859,55.783687,26636,-72.44,197.114916,811,65,-16.18,-49.37,18,199.1646055645608,11.57,60,1.5,35.0,25.0,False,14,14
12.520864,55.783697,26637,-72.44,196.239042,811,65,-16.18,-49.37,18,198.2977851744133,11.57,60,1.5,35.0,25.0,False,14,14
12.520869,55.783707,26638,-72.44,195.366075,811,65,-16.18,-49.37,18,197.43392125191056,11.57,60,1.5,35.0,25.0,False,14,14
12.520875,55.783717,26639,-72.44,194.443621,811,65,-16.18,-49.37,18,196.52117378947148,11.57,60,1.5,35.0,25.0,False,14,14
12.52088,55.783727,26640,-72.44,193.576451,811,65,-16.18,-49.37,18,195.663211620773,11.57,60,1.5,35.0,25.0,False,14,14
12.520885,55.783737,26641,-72.44,192.712307,811,65,-16.18,-49.37,18,194.8083244352311,11.57,60,1.5,35.0,25.0,False,14,14
12.52089,55.783747,26642,-77.03,191.851229,811,65,-18.07,-52.77,18,193.9565520131002,8.16,60,1.5,35.0,25.0,False,14,14
12.520899,55.783765,26643,-77.03,190.30915,811,65,-18.07,-52.77,18,192.4313450914962,8.16,60,1.5,35.0,25.0,False,14,14
12.520905,55.783775,26644,-77.03,189.403672,811,65,-18.07,-52.77,18,191.5358999432837,8.16,60,1.5,35.0,25.0,False,14,14
12.52091,55.783786,26645,-77.03,188.496434,811,65,-18.07,-52.77,18,190.6388093508673,8.16,60,1.5,35.0,25.0,False,14,14
12.520915,55.783796,26646,-77.03,187.650924,811,65,-18.07,-52.77,18,189.8028431769497,8.16,60,1.5,35.0,25.0,False,14,14
12.52092,55.783806,26647,-77.03,186.808735,811,65,-18.07,-52.77,18,188.97024493898564,8.16,60,1.5,35.0,25.0,False,14,14
12.520925,55.783816,26648,-77.03,185.969909,811,65,-18.07,-52.77,18,188.141056267547,8.16,60,1.5,35.0,25.0,False,14,14
12.52093,55.783826,26649,-77.03,185.134495,811,65,-18.07,-52.77,18,187.31532569147947,8.16,60,1.5,35.0,25.0,False,14,14
12.520938,55.783842,26650,-77.4,183.805042,811,65,-18.48,-52.15,18,186.00146092066527,12.65,60,1.5,35.0,25.0,False,14,14
12.520944,55.783853,26651,-77.4,182.86914,811,65,-18.48,-52.15,18,185.07666618009847,12.65,60,1.5,35.0,25.0,False,14,14
12.520949,55.783863,26652,-77.4,182.046684,811,65,-18.48,-52.15,18,184.2640636570133,12.65,60,1.5,35.0,25.0,False,14,14
12.520954,55.783873,26653,-77.4,181.227862,811,65,-18.48,-52.15,18,183.45513883533224,12.65,60,1.5,33.0,27.0,False,14,14
12.52096,55.783882,26654,-77.4,180.412069,811,65,-18.48,-52.15,18,182.6492941154188,12.65,60,1.5,33.0,27.0,False,14,14
12.520965,55.783892,26655,-77.4,179.600081,811,65,-18.48,-52.15,18,181.8472960898967,12.65,60,1.5,33.0,27.0,False,14,14
12.520971,55.783902,26656,-77.4,178.73693500000002,811,65,-18.48,-52.15,18,180.99486714598905,12.65,60,1.5,33.0,27.0,False,14,14
12.520976,55.783911,26657,-77.4,177.985168,811,65,-18.48,-52.15,18,180.25251739709,12.65,60,1.5,33.0,27.0,False,14,14
12.520983,55.783923,26658,-80.02,176.96910499999998,811,65,-18.22,-54.3,18,179.24930717997495,9.7,60,1.5,33.0,27.0,False,14,14
12.520988,55.783932,26659,-80.02,176.224397,811,65,-18.22,-54.3,18,178.51411176154565,9.7,60,1.5,33.0,27.0,False,14,14
12.520994,55.783942,26660,-80.02,175.375935,811,65,-18.22,-54.3,18,177.67658421166314,9.7,60,1.5,33.0,27.0,False,14,14
12.520999,55.783951,26661,-80.02,174.63778,811,65,-18.22,-54.3,18,176.9480268421448,9.7,60,1.5,33.0,27.0,False,14,14
12.521004,55.783961,26662,-80.02,173.852318,811,65,-18.22,-54.3,18,176.17286531691855,9.7,60,1.5,33.0,27.0,False,14,14
12.52101,55.78397,26663,-80.02,173.065161,811,65,-18.22,-54.3,18,175.39612296728774,9.7,60,1.5,33.0,27.0,False,14,14
12.521015,55.78398,26664,-80.02,172.287423,811,65,-18.22,-54.3,18,174.62876659926602,9.7,60,1.5,33.0,27.0,False,14,14
12.521021,55.783989,26665,-80.02,171.506925,811,65,-18.22,-54.3,18,173.85877982706432,9.7,60,1.5,33.0,27.0,False,14,14
12.52103,55.784005,26666,-75.99,170.22099500000002,811,65,-20.19,-48.95,18,172.59037383003152,4.67,60,1.5,33.0,27.0,False,14,14
12.521036,55.784016,26667,-75.99,169.353778,811,65,-20.19,-48.95,18,171.73512198404055,4.67,60,1.5,33.0,27.0,False,14,14
12.521042,55.784025,26668,-75.99,168.586401,811,65,-20.19,-48.95,18,170.97843314913376,4.67,60,1.5,33.0,27.0,False,14,14
12.521047,55.784035,26669,-75.99,167.83218399999998,811,65,-20.19,-48.95,18,170.23481426021485,4.67,60,1.5,33.0,27.0,False,14,14
12.521053,55.784045,26670,-75.99,167.025684,811,65,-20.19,-48.95,18,169.4397506952482,4.67,60,1.5,33.0,27.0,False,14,14
12.521059,55.784054,26671,-75.99,166.269383,811,65,-20.19,-48.95,18,168.69427294132035,4.67,60,1.5,33.0,27.0,False,14,14
12.521064,55.784064,26672,-75.99,165.528294,811,65,-20.19,-48.95,18,167.96388336350893,4.67,60,1.5,33.0,27.0,False,14,14
12.52107,55.784074,26673,-75.99,164.73471800000002,811,65,-20.19,-48.95,18,167.18186897669116,4.67,60,1.5,33.0,27.0,False,14,14
12.521076,55.784084,26674,-75.41,163.945706,811,65,-15.91,-52.1,18,166.4044606248235,13.81,60,1.5,33.0,27.0,False,14,14
12.521084,55.784097,26675,-75.41,162.915412,811,65,-15.91,-52.1,18,165.3894841491736,13.81,60,1.5,33.0,27.0,False,14,14
12.521089,55.784107,26676,-75.41,162.194815,811,65,-15.91,-52.1,18,164.6797134224013,13.81,60,1.5,33.0,27.0,False,14,14
12.521095,55.784116,26677,-75.41,161.463879,811,65,-15.91,-52.1,18,163.95985551874165,13.81,60,1.5,33.0,27.0,False,14,14
12.521101,55.784126,26678,-75.41,160.694798,811,65,-15.91,-52.1,18,163.2025370644121,13.81,60,1.5,33.0,27.0,False,14,14
12.521055,55.784212,26679,-75.32,160.06577,811,65,-16.92,-50.38,18,162.58321169694273,15.49,60,1.5,32.0,28.0,False,14,14
12.52105,55.784202,26680,-75.32,160.719236,811,65,-16.92,-50.38,18,163.22659961055274,15.49,60,1.5,32.0,28.0,False,14,14
12.521044,55.784192,26681,-75.32,161.43738,811,65,-16.92,-50.38,18,163.93375998025664,15.49,60,1.5,32.0,28.0,False,14,14
12.521039,55.784182,26682,-73.42,162.10190899999998,811,65,-17.02,-47.96,18,164.58821009247373,10.53,60,1.5,32.0,28.0,False,14,14
12.521033,55.784171,26683,-73.42,162.86862699999998,811,65,-17.02,-47.96,18,165.34339920560822,10.53,60,1.5,32.0,28.0,False,14,14
12.521026,55.784158,26684,-73.42,163.777684,811,65,-17.02,-47.96,18,166.23892377058945,10.53,60,1.5,32.0,28.0,False,14,14
12.52102,55.784148,26685,-73.42,164.518993,811,65,-17.02,-47.96,18,166.96930573531785,10.53,60,1.5,32.0,28.0,False,14,14
12.521015,55.784138,26686,-73.42,165.206921,811,65,-17.02,-47.96,18,167.64717935682734,10.53,60,1.5,33.0,27.0,False,14,14
12.52101,55.784128,26687,-73.42,165.900044,811,65,-17.02,-47.96,18,168.33025455693323,10.53,60,1.5,33.0,27.0,False,14,14
12.521004,55.784118,26688,-73.42,166.65643799999998,811,65,-17.02,-47.96,18,169.075776877848,10.53,60,1.5,33.0,27.0,False,14,14
12.520999,55.784108,26689,-73.42,167.359629,811,65,-17.02,-47.96,18,169.76894715765204,10.53,60,1.5,33.0,27.0,False,14,14
12.52099,55.784092,26690,-73.61,168.552924,811,65,-18.72,-46.65,18,170.94542459203103,12.45,60,1.5,33.0,27.0,False,14,14
12.520985,55.784082,26691,-73.61,169.268858,811,65,-18.72,-46.65,18,171.65138009530878,12.45,60,1.5,33.0,27.0,False,14,14
12.52098,55.784073,26692,-73.61,169.946123,811,65,-18.72,-46.65,18,172.31928134347336,12.45,60,1.5,33.0,27.0,False,14,14
12.520974,55.784063,26693,-73.61,170.728575,811,65,-18.72,-46.65,18,173.09100589438674,12.45,60,1.5,33.0,27.0,False,14,14
12.520969,55.784053,26694,-73.61,171.45817799999998,811,65,-18.72,-46.65,18,173.81069243024055,12.45,60,1.5,33.0,27.0,False,14,14
12.520963,55.784044,26695,-73.61,172.20460500000002,811,65,-18.72,-46.65,18,174.54705950890732,12.45,60,1.5,33.0,27.0,False,14,14
12.520958,55.784034,26696,-73.61,172.942817,811,65,-18.72,-46.65,18,175.27540600978645,12.45,60,1.5,33.0,27.0,False,14,14
12.520952,55.784024,26697,-73.61,173.74251900000002,811,65,-18.72,-46.65,18,176.064513484306,12.45,60,1.5,33.0,27.0,False,14,14
12.520947,55.784014,26698,-76.49,174.489639,811,65,-16.97,-52.96,18,176.80182159228542,11.65,60,1.5,33.0,27.0,False,14,14
12.520469,55.783143,26699,-86.99,253.666015,811,65,-21.81,-60.69,18,255.26201669261377,5.13,60,1.5,41.0,19.0,False,14,14
12.520464,55.783134,26700,-86.99,254.569223,811,65,-21.81,-60.69,18,256.1595973193738,5.13,60,1.5,41.0,19.0,False,14,14
12.520458,55.783124,26701,-86.99,255.594655,811,65,-21.81,-60.69,18,257.1786882005759,5.13,60,1.5,41.0,19.0,False,14,14
12.520453,55.783114,26702,-86.99,256.575188,811,65,-21.81,-60.69,18,258.1532047006881,5.13,60,1.5,41.0,19.0,False,14,14
12.520448,55.783104,26703,-86.99,257.557171,811,65,-21.81,-60.69,18,259.12920779704325,5.13,60,1.5,41.0,19.0,False,14,14
12.520439,55.783089,26704,-85.25,259.101716,811,65,-21.15,-60.18,18,260.6644379928813,5.58,60,1.5,41.0,19.0,False,14,14
12.520434,55.78308,26705,-85.25,260.011424,811,65,-21.15,-60.18,18,261.568711069401,5.58,60,1.5,41.0,19.0,False,14,14
12.520428,55.78307,26706,-85.25,261.04377,811,65,-21.15,-60.18,18,262.5949349393718,5.58,60,1.5,43.0,17.0,False,14,14
12.520423,55.78306,26707,-85.25,262.031648,811,65,-21.15,-60.18,18,263.5769992878664,5.58,60,1.5,43.0,17.0,False,14,14
12.520417,55.78305,26708,-85.25,263.066453,811,65,-21.15,-60.18,18,264.6057608858908,5.58,60,1.5,43.0,17.0,False,14,14
12.520412,55.783041,26709,-85.25,263.98058000000003,811,65,-21.15,-60.18,18,265.5145883320471,5.58,60,1.5,43.0,17.0,False,14,14
12.520407,55.783031,26710,-85.25,264.972232,811,65,-21.15,-60.18,18,266.5005323279145,5.58,60,1.5,43.0,17.0,False,14,14
12.520401,55.783021,26711,-85.25,266.010498,811,65,-21.15,-60.18,18,267.53286722608124,5.58,60,1.5,43.0,17.0,False,14,14
12.520393,55.783007,26712,-85.3,267.447887,811,65,-21.44,-58.48,18,268.9621204942524,2.45,60,1.5,43.0,17.0,False,14,14
12.520388,55.782998,26713,-85.3,268.36668000000003,811,65,-21.44,-58.48,18,269.8757583300553,2.45,60,1.5,43.0,17.0,False,14,14
12.520384,55.782988,26714,-85.3,269.318689,811,65,-21.44,-58.48,18,270.8224625925234,2.45,60,1.5,43.0,17.0,False,14,14
12.520379,55.782979,26715,-85.3,270.23960200000005,811,65,-21.44,-58.48,18,271.73827939603655,2.45,60,1.5,43.0,17.0,False,14,14
12.520374,55.78297,26716,-85.3,271.161444,811,65,-21.44,-58.48,18,272.6550544408908,2.45,60,1.5,43.0,17.0,False,14,14
12.520369,55.78296,26717,-85.3,272.161939,811,65,-21.44,-58.48,18,273.65008869035603,2.45,60,1.5,43.0,17.0,False,14,14
12.520364,55.782951,26718,-85.3,273.085756,811,65,-21.44,-58.48,18,274.56889869410105,2.45,60,1.5,43.0,17.0,False,14,14
12.520359,55.782942,26719,-85.3,274.010472,811,65,-21.44,-58.48,18,275.4886363639393,2.45,60,1.5,43.0,17.0,False,14,14
12.520351,55.782928,26720,-91.19,275.460565,811,65,-24.52,-66.11,18,276.9309893639916,2.14,60,1.5,43.0,17.0,False,14,14
12.520346,55.782918,26721,-91.19,276.465925,811,65,-24.52,-66.11,18,277.9310304483932,2.14,60,1.5,43.0,17.0,False,14,14
12.520341,55.782909,26722,-91.19,277.39389,811,65,-24.52,-66.11,18,278.8541199432637,2.14,60,1.5,43.0,17.0,False,14,14
12.520337,55.7829,26723,-91.19,278.27851,811,65,-24.52,-66.11,18,279.73412220860735,2.14,60,1.5,43.0,17.0,False,14,14
12.520332,55.78289,26724,-91.19,279.287111,811,65,-24.52,-66.11,18,280.7374937031502,2.14,60,1.5,43.0,17.0,False,14,14
12.520327,55.782881,26725,-91.19,280.21783700000003,811,65,-24.52,-66.11,18,281.663427112855,2.14,60,1.5,43.0,17.0,False,14,14
12.520322,55.782872,26726,-91.19,281.149394,811,65,-24.52,-66.11,18,282.5902187736993,2.14,60,1.5,43.0,17.0,False,14,14
12.520317,55.782863,26727,-91.19,282.081774,811,65,-24.52,-66.11,18,283.51786050086343,2.14,60,1.5,43.0,17.0,False,14,14
12.520312,55.782854,26728,-90.25,283.014969,811,65,-21.91,-65.29,18,284.44634411092534,4.12,60,1.5,43.0,17.0,False,14,14
12.520307,55.782844,26729,-90.25,284.02851000000004,811,65,-21.91,-65.29,18,285.45480288973965,4.12,60,1.5,43.0,17.0,False,14,14
12.520302,55.782835,26730,-90.25,284.96344,811,65,-21.91,-65.29,18,286.3850766653765,4.12,60,1.5,43.0,17.0,False,14,14
12.520297,55.782826,26731,-90.25,285.899161,811,65,-21.91,-65.29,18,287.316167767329,4.12,60,1.5,43.0,17.0,False,14,14
12.520292,55.782817,26732,-90.25,286.835664,811,65,-21.91,-65.29,18,288.24806702269643,4.12,60,1.5,43.0,17.0,False,14,14
12.520287,55.782807,26733,-90.25,287.85301400000003,811,65,-21.91,-65.29,18,289.2604495413851,4.12,60,1.5,44.0,16.0,False,14,14
12.520282,55.782798,26734,-90.25,288.791185,811,65,-21.91,-65.29,18,290.19407046613514,4.12,60,1.5,44.0,16.0,False,14,14
12.520278,55.782789,26735,-90.25,289.68685500000004,811,65,-21.91,-65.29,18,291.08542381883547,4.12,60,1.5,44.0,16.0,False,14,14
12.52027,55.782775,26736,-91.22,291.158602,811,65,-24.43,-66.25,18,292.55013505140346,4.04,60,1.5,44.0,16.0,False,14,14
12.520265,55.782765,26737,-91.22,292.180158,811,65,-24.43,-66.25,18,293.5668488247693,4.04,60,1.5,44.0,16.0,False,14,14
12.520259,55.782756,26738,-91.22,293.164894,811,65,-24.43,-66.25,18,294.5469488452244,4.04,60,1.5,44.0,16.0,False,14,14
12.520254,55.782746,26739,-91.22,294.188205,811,65,-24.43,-66.25,18,295.5654749139723,4.04,60,1.5,44.0,16.0,False,14,14
12.520249,55.782737,26740,-91.22,295.131439,811,65,-24.43,-66.25,18,296.5043276011511,4.04,60,1.5,44.0,16.0,False,14,14
12.520243,55.782728,26741,-91.22,296.118158,811,65,-24.43,-66.25,18,297.4864929661731,4.04,60,1.5,44.0,16.0,False,14,14
12.520238,55.782718,26742,-91.22,297.144011,811,65,-24.43,-66.25,18,298.5076435757854,4.04,60,1.5,44.0,16.0,False,14,14
12.520233,55.782709,26743,-91.22,298.08940099999995,811,65,-24.43,-66.25,18,299.44872848041746,4.04,60,1.5,44.0,16.0,False,14,14
12.520227,55.782699,26744,-93.09,299.159555,811,65,-25.06,-65.84,18,300.514041847961,3.18,60,1.5,44.0,16.0,False,14,14
12.520222,55.78269,26745,-93.09,300.106363,811,65,-25.06,-65.84,18,301.4565957365799,3.18,60,1.5,44.0,16.0,False,14,14
12.520217,55.78268,26746,-93.09,301.135606,811,65,-25.06,-65.84,18,302.48124437886594,3.18,60,1.5,44.0,16.0,False,14,14
12.520212,55.782671,26747,-93.09,302.083871,811,65,-25.06,-65.84,18,303.42530401788287,3.18,60,1.5,44.0,16.0,False,14,14
12.520206,55.782661,26748,-93.09,303.157059,811,65,-25.06,-65.84,18,304.49376417511326,3.18,60,1.5,44.0,16.0,False,14,14
12.520201,55.782652,26749,-93.09,304.106686,811,65,-25.06,-65.84,18,305.43923531514844,3.18,60,1.5,44.0,16.0,False,14,14
12.520195,55.782642,26750,-93.09,305.181309,811,65,-25.06,-65.84,18,306.5091864250621,3.18,60,1.5,44.0,16.0,False,14,14
12.52019,55.782632,26751,-93.09,306.214614,811,65,-25.06,-65.84,18,307.5380298876368,3.18,60,1.5,44.0,16.0,False,14,14
12.520182,55.782617,26752,-92.21,307.787163,811,65,-23.04,-67.82,18,309.10384615463545,6.4,60,1.5,44.0,16.0,False,14,14
12.520176,55.782607,26753,-92.21,308.864445,811,65,-23.04,-67.82,18,310.1765551829442,6.4,60,1.5,44.0,16.0,False,14,14
12.520171,55.782597,26754,-92.21,309.90064099999995,811,65,-23.04,-67.82,18,311.2083824260054,6.4,60,1.5,44.0,16.0,False,14,14
12.520165,55.782588,26755,-92.21,310.896518,811,65,-23.04,-67.82,18,312.2000879316409,6.4,60,1.5,44.0,16.0,False,14,14
12.52016,55.782578,26756,-92.21,311.93419,811,65,-23.04,-67.82,18,313.2334415271717,6.4,60,1.5,44.0,16.0,False,14,14
12.520155,55.782568,26757,-92.21,312.972687,811,65,-23.04,-67.82,18,314.267645181619,6.4,60,1.5,44.0,16.0,False,14,14
12.520149,55.782558,26758,-92.21,314.05350300000003,811,65,-23.04,-67.82,18,315.3440228489689,6.4,60,1.5,44.0,16.0,False,14,14
12.520144,55.782549,26759,-92.21,315.01023,811,65,-23.04,-67.82,18,316.29684634003684,6.4,60,1.5,44.0,16.0,False,14,14
12.513557,55.783911,26760,-85.71,626.421159,811,65,-18.41,-64.96,18,627.069149650103,11.27,60,1.5,38.0,22.0,False,14,14
12.513554,55.783909,26761,-85.71,626.637118,811,65,-18.41,-64.96,18,627.2848855626492,11.27,60,1.5,38.0,22.0,False,14,14
12.513467,55.783878,26762,-89.97,632.5005160000001,811,65,-23.8,-69.08,18,633.1422847514343,7.67,60,1.5,38.0,22.0,False,14,14
12.513462,55.783879,26763,-89.97,632.79471,811,65,-23.8,-69.08,18,633.4361806875133,7.67,60,1.5,38.0,22.0,False,14,14
12.513416,55.783886,26764,-91.61,635.536591,811,65,-22.68,-69.61,18,636.1752969896751,9.32,60,1.5,38.0,22.0,False,14,14
12.5133,55.783431,26765,-98.26,651.5283509999999,811,65,-24.7,-71.55,18,652.1513951198596,8.12,60,1.5,38.0,22.0,False,14,14
12.513309,55.783429,26766,-98.26,651.025344,811,65,-24.7,-71.55,18,651.6488690470646,8.12,60,1.5,38.0,22.0,False,14,14
12.51332,55.783427,26767,-98.26,650.400279,811,65,-24.7,-71.55,18,651.0244027095127,8.12,60,1.5,38.0,22.0,False,14,14
12.513332,55.783425,26768,-98.26,649.714308,811,65,-24.7,-71.55,18,650.3390900291315,8.12,60,1.5,38.0,22.0,False,14,14
12.513343,55.783423,26769,-98.26,649.089657,811,65,-24.7,-71.55,18,649.7150397092387,8.12,60,1.5,38.0,22.0,False,14,14
12.513354,55.783421,26770,-98.26,648.4652100000001,811,65,-24.7,-71.55,18,649.091194348178,8.12,60,1.5,38.0,22.0,False,14,14
12.513366,55.783419,26771,-98.26,647.779883,811,65,-24.7,-71.55,18,648.4065289766087,8.12,60,1.5,38.0,22.0,False,14,14
12.513377,55.783417,26772,-98.26,647.155855,811,65,-24.7,-71.55,18,647.7831046428897,8.12,60,1.5,38.0,22.0,False,14,14
12.513395,55.783414,26773,-92.55,646.128601,811,65,-18.56,-70.2,18,646.7568469140602,9.57,60,1.5,38.0,22.0,False,14,14
12.513406,55.783412,26774,-92.55,645.5051010000001,811,65,-18.56,-70.2,18,646.1339531529204,9.57,60,1.5,38.0,22.0,False,14,14
12.513418,55.78341,26775,-92.55,644.8207590000001,811,65,-18.56,-70.2,18,645.4502778970168,9.57,60,1.5,38.0,22.0,False,14,14
12.513429,55.783408,26776,-92.55,644.197683,811,65,-18.56,-70.2,18,644.827810180802,9.57,60,1.5,38.0,22.0,False,14,14
12.51344,55.783406,26777,-92.55,643.5748159999999,811,65,-18.56,-70.2,18,644.205552436048,9.57,60,1.5,38.0,22.0,False,14,14
12.513452,55.783404,26778,-92.55,642.891133,811,65,-18.56,-70.2,18,643.5225395353481,9.57,60,1.5,38.0,22.0,False,14,14
12.513464,55.783402,26779,-92.55,642.207675,811,65,-18.56,-70.2,18,642.8397528380658,9.57,60,1.5,38.0,22.0,False,14,14
12.513475,55.7834,26780,-92.55,641.585456,811,65,-18.56,-70.2,18,642.2181462328264,9.57,60,1.5,38.0,22.0,False,14,14
12.513487,55.783397,26781,-93.06,640.927021,811,65,-18.38,-70.92,18,641.5603605647207,8.36,60,1.5,38.0,22.0,False,14,14
12.513499,55.783395,26782,-93.06,640.2443030000001,811,65,-18.38,-70.92,18,640.8783172521566,8.36,60,1.5,39.0,21.0,False,14,14
12.51351,55.783393,26783,-93.06,639.622799,811,65,-18.38,-70.92,18,640.2574286961412,8.36,60,1.5,39.0,21.0,False,14,14
12.513522,55.783391,26784,-93.06,638.940532,811,65,-18.38,-70.92,18,639.575838687206,8.36,60,1.5,39.0,21.0,False,14,14
12.513534,55.783389,26785,-93.06,638.2584959999999,811,65,-18.38,-70.92,18,638.8944808935056,8.36,60,1.5,39.0,21.0,False,14,14
